Time,FRChss-Fx,FRChss-Fy,FRChss-Fz,FLChss-Fx,FLChss-Fy,FLChss-Fz,RRChss-Fx,RRChss-Fy,RRChss-Fz,RLChss-Fx,RLChss-Fy,RLChss-Fz
3.51,1154.84,-1.37213e-07,4018.63,1154.84,1.44163e-07,4018.63,-89.4941,2.33875e-08,2182.96,-89.4941,-3.05032e-08,2182.96
3.52,1158.08,-1.23299e-07,4294.6,1158.08,1.16087e-07,4294.6,-86.4853,7.89522e-08,2525.72,-86.4853,-7.19302e-08,2525.72
3.53,1163.85,-1.52322e-07,4504.06,1163.85,1.60914e-07,4504.06,-81.5987,3.73303e-08,2891.15,-81.5987,-4.62242e-08,2891.15
3.54,1171.32,-9.2279e-08,4653.03,1171.32,1.23154e-07,4653.03,-75.2908,1.28046e-07,3266.56,-75.2908,-1.59352e-07,3266.56
3.55,1179.73,-4.80011e-08,4747.99,1179.73,6.44339e-08,4747.99,-68.0256,8.02721e-09,3639.93,-68.0256,-2.4736e-08,3639.93
3.56,1188.45,-2.79508e-07,4795.64,1188.45,2.88075e-07,4795.64,-60.2519,2.26647e-07,4000.34,-60.2519,-2.35407e-07,4000.34
3.57,1196.99,-1.77181e-07,4802.64,1196.99,1.67147e-07,4802.64,-52.3816,4.35591e-09,4338.17,-52.3816,5.91272e-09,4338.17
3.58,1204.96,-1.46003e-07,4775.43,1204.96,1.43113e-07,4775.43,-44.7722,3.71022e-08,4645.32,-44.7722,-3.41495e-08,4645.32
3.59,1212.13,-1.20219e-07,4720.03,1212.13,1.22578e-07,4720.03,-37.7142,1.57182e-07,4915.31,-37.7142,-1.59724e-07,4915.31
3.6,1218.33,-1.47084e-07,4641.96,1218.33,1.33407e-07,4641.96,-31.4251,8.97903e-08,5143.29,-31.4251,-7.58294e-08,5143.29
3.61,1223.51,-1.32807e-07,4546.17,1223.51,1.33683e-07,4546.17,-26.0479,4.03414e-08,5326.04,-26.0479,-4.14253e-08,5326.04
3.62,1227.68,2.23487e-08,4436.95,1227.68,-8.21575e-09,4436.95,-21.6563,-1.43236e-08,5461.87,-21.6563,3.70841e-10,5461.87
3.63,1779.43,-9.28745e-08,5020.79,1779.43,7.49792e-08,5020.79,-13473,2.11101e-07,12410.4,-13473,-1.94713e-07,12410.4
3.64,1472.32,2.39332e-08,5372.77,1472.32,-1.82207e-08,5372.77,-5095.48,7.09858e-08,11052.1,-5095.48,-7.7489e-08,11052.1
3.65,1377.97,1.60389e-08,5623.52,1377.97,-1.79561e-08,5623.52,-3241.76,5.26456e-08,9725.16,-3241.76,-4.77855e-08,9725.16
3.66,1301.82,1.09616e-07,5758.66,1301.82,-1.01122e-07,5758.66,-1812.38,1.50523e-08,8343.69,-1812.38,-2.54739e-08,8343.69
3.67,1239.27,6.15876e-08,5767.8,1239.27,-4.65627e-08,5767.8,-747.418,2.03999e-08,6850.66,-747.418,-3.55915e-08,6850.66
3.68,1188.84,6.21285e-08,5645.35,1188.84,-6.11354e-08,5645.35,-46.3883,4.09754e-08,5234.6,-46.3883,-4.16744e-08,5234.6
3.69,1183.1,2.27071e-08,5446.95,1183.1,-3.74947e-09,5446.95,-67.5261,7.09099e-08,4544.68,-67.5261,-9.07274e-08,4544.68
3.7,1179.23,-7.0649e-08,5182.08,1179.23,5.17899e-08,5182.08,-68.0864,1.30646e-07,3938.41,-68.0864,-1.10066e-07,3938.41
3.71,1177.21,1.01822e-07,4860.92,1177.21,-9.32184e-08,4860.92,-67.9285,1.16228e-07,3403.61,-67.9285,-1.25288e-07,3403.61
3.72,1176.82,1.09886e-07,4494.83,1176.82,-1.16933e-07,4494.83,-67.4164,-5.15444e-09,2941.5,-67.4164,1.30121e-08,2941.5
3.73,1177.79,9.69072e-08,4095.85,1177.79,-1.2022e-07,4095.85,-66.4926,1.39492e-07,2551.21,-66.4926,-1.13866e-07,2551.21
3.74,1179.89,1.48205e-07,3676.28,1179.89,-1.42426e-07,3676.28,-65.0652,5.82305e-08,2230.1,-65.0652,-6.4718e-08,2230.1
3.75,1182.91,1.30941e-07,3248.32,1182.91,-1.31383e-07,3248.32,-63.0482,-1.04869e-07,1974.17,-63.0482,1.05437e-07,1974.17
3.76,1186.64,4.66934e-08,2823.64,1186.64,-3.26296e-08,2823.64,-60.3907,4.3355e-08,1778.45,-60.3907,-5.88604e-08,1778.45
3.77,1190.9,1.76052e-07,2413.07,1190.9,-2.03056e-07,2413.07,-57.0941,7.65678e-09,1637.35,-57.0941,2.22156e-08,1637.35
3.78,1195.52,1.02573e-07,2026.38,1195.52,-1.2019e-07,2026.38,-53.2176,1.30433e-07,1544.95,-53.2176,-1.1118e-07,1544.95
3.79,1179.95,-1.04135e-08,1632.65,1179.95,6.49134e-09,1632.65,-15.2433,5.08481e-08,644.839,-15.2433,-4.88503e-08,644.839
3.8,1175.22,2.00325e-07,1249.2,1175.22,-2.00667e-07,1249.2,-38.9579,1.4121e-11,116.68,-38.9579,1.30527e-11,116.68
3.81,1041.2,2.33519e-07,905.527,1041.2,-2.33519e-07,905.527,-45.4392,-5.36707e-12,-61.8504,-45.4392,-5.3724e-12,-61.8504
3.82,736.605,2.24112e-07,617.505,736.605,-2.2405e-07,617.505,-38.8757,-2.79613e-13,-103.896,-38.8757,-2.76949e-13,-103.896
3.83,488.696,1.44604e-07,378.206,488.696,-1.447e-07,378.206,-30.4758,-5.66021e-12,-96.9908,-30.4758,-5.66243e-12,-96.9908
3.84,316.305,2.05501e-07,204.101,316.305,-2.05456e-07,204.101,-20.6757,-3.86223e-12,-81.6849,-20.6757,-3.85957e-12,-81.6849
3.85,204.782,2.03605e-07,97.5372,204.782,-2.03533e-07,97.5372,-13.0063,-1.78543e-12,-67.2607,-13.0063,-1.78565e-12,-67.2607
3.86,148.711,1.81103e-07,44.7771,148.711,-1.81187e-07,44.7771,-9.82806,-4.17592e-12,-51.4613,-9.82806,-4.17792e-12,-51.4613
3.87,143.703,2.91534e-07,40.238,143.703,-2.9157e-07,40.238,-8.82693,-2.14837e-12,-36.748,-8.82693,-2.14781e-12,-36.748
3.88,182.087,3.59649e-07,77.2834,182.087,-3.59681e-07,77.2834,-9.76779,-2.31147e-12,-23.4709,-9.76779,-2.31102e-12,-23.4709
3.89,255.598,2.34154e-07,148.569,255.598,-2.34289e-07,148.569,-12.3448,-3.1498e-12,-11.3922,-12.3448,-3.15091e-12,-11.3922
3.9,355.798,2.27484e-07,246.445,355.798,-2.27499e-07,246.445,-16.235,-1.07185e-12,-0.223135,-16.235,-1.0723e-12,-0.223135
3.91,610.27,2.20809e-07,465.807,610.27,-2.16405e-07,465.807,-103.29,-1.25147e-08,2298.58,-103.29,7.41418e-09,2298.58
3.92,878.872,1.60257e-07,724.95,878.872,-1.75824e-07,724.95,17.9058,1.27443e-07,2852.71,17.9058,-1.1207e-07,2852.71
3.93,1174.68,3.21069e-07,1014.21,1174.68,-3.23875e-07,1014.21,11.9229,5.89217e-08,3364.12,11.9229,-5.64346e-08,3364.12
3.94,1487.56,2.54631e-07,1328.66,1487.56,-2.5738e-07,1328.66,5.07535,-6.85686e-08,3833.47,5.07535,7.12182e-08,3833.47
3.95,1805.74,2.31441e-07,1659.46,1805.74,-2.32433e-07,1659.46,-3.34867,-1.03e-08,4257.97,-3.34867,1.11691e-08,4257.97
3.96,2118.95,2.78552e-07,1996.27,2118.95,-2.68264e-07,1996.27,-13.2278,-1.84155e-07,4637.28,-13.2278,1.7392e-07,4637.28
3.97,1292.89,1.50511e-07,2340.14,1292.89,-1.27347e-07,2340.14,9.3223,-1.93104e-07,4943.16,9.3223,1.70558e-07,4943.16
3.98,1255.36,1.68353e-07,2694.43,1255.36,-1.61526e-07,2694.43,6.06288,3.8017e-08,5194.17,6.06288,-4.46585e-08,5194.17
3.99,1251.02,2.48221e-07,3038.06,1251.02,-2.6435e-07,3038.06,0.964014,-3.05153e-08,5394.02,0.964014,4.60117e-08,5394.02
4,1246.17,1.82022e-07,3362.53,1246.17,-1.7551e-07,3362.53,-4.50403,-9.47082e-08,5545.93,-4.50403,8.80859e-08,5545.93
4.01,1241.12,3.15039e-07,3660.96,1241.12,-2.95797e-07,3660.96,-9.99624,-1.45217e-07,5653.45,-9.99624,1.26693e-07,5653.45
4.02,1236.12,6.89817e-08,3927.58,1236.12,-8.3562e-08,3927.58,-15.2415,-3.6446e-08,5720.4,-15.2415,5.03108e-08,5720.4
4.03,1231.39,2.89292e-07,4157.86,1231.39,-3.00038e-07,4157.86,-20.0424,-3.14857e-08,5750.7,-20.0424,4.18036e-08,5750.7
4.04,1227.08,2.69968e-07,4348.49,1227.08,-2.25128e-07,4348.49,-24.2696,-8.62081e-08,5748.26,-24.2696,4.24792e-08,5748.26
4.05,1223.31,5.12029e-08,4497.38,1223.31,-4.11168e-08,4497.38,-27.8533,2.00756e-08,5716.88,-27.8533,-2.99722e-08,5716.88
4.06,1220.14,7.15871e-08,4603.61,1220.14,-5.57563e-08,4603.61,-30.7716,-5.41873e-08,5660.25,-30.7716,3.83394e-08,5660.25
4.07,1217.6,-1.73259e-09,4667.38,1217.6,1.36163e-08,4667.38,-33.0398,3.9284e-08,5581.8,-33.0398,-5.11197e-08,5581.8
4.08,1215.67,2.24386e-07,4689.84,1215.67,-2.27723e-07,4689.84,-34.6996,-3.12728e-08,5484.79,-34.6996,3.44401e-08,5484.79
4.09,1214.33,1.73296e-07,4673.05,1214.33,-1.99458e-07,4673.05,-35.8093,1.23374e-07,5372.22,-35.8093,-9.7979e-08,5372.22
4.1,1213.51,8.21001e-08,4619.83,1213.51,-8.80175e-08,4619.83,-36.4366,-4.44848e-08,5246.85,-36.4366,5.00308e-08,5246.85
4.11,1213.14,8.53868e-08,4533.59,1213.14,-8.49432e-08,4533.59,-36.6521,4.82549e-08,5111.24,-36.6521,-4.86675e-08,5111.24
4.12,1213.17,1.80952e-07,4418.25,1213.17,-1.75209e-07,4418.25,-36.5256,-5.00241e-08,4967.73,-36.5256,4.42327e-08,4967.73
4.13,1213.52,2.32406e-07,4278.06,1213.52,-2.19701e-07,4278.06,-36.1228,8.91017e-09,4818.49,-36.1228,-2.14837e-08,4818.49
4.14,1214.11,1.32636e-07,4117.51,1214.11,-1.21641e-07,4117.51,-35.5043,-1.15598e-07,4665.51,-35.5043,1.04544e-07,4665.51
